date,open,high,low,close,volume
2024-02-08 13:00:00,2422.04,2425.05,2416.63,2425.05,12716.8627
2024-02-08 14:00:00,2425.05,2443.96,2420.0,2438.0,31224.877
2024-02-08 15:00:00,2438.0,2463.15,2428.79,2453.88,43927.1563
2024-02-08 16:00:00,2453.88,2455.69,2413.44,2424.6,35360.2913
2024-02-08 17:00:00,2424.6,2437.0,2418.11,2424.74,20976.0726
2024-02-08 18:00:00,2424.74,2432.88,2421.32,2430.78,11856.6947
2024-02-08 19:00:00,2430.78,2432.58,2421.31,2421.53,9833.8015
2024-02-08 20:00:00,2421.54,2434.23,2421.12,2427.81,14043.4527
2024-02-08 21:00:00,2427.81,2429.52,2422.23,2425.75,8014.0791
2024-02-08 22:00:00,2425.75,2431.44,2423.68,2424.28,6242.4626
2024-02-08 23:00:00,2424.28,2428.59,2418.49,2419.55,8085.2808
2024-02-09 00:00:00,2419.56,2424.89,2419.16,2423.76,8229.528
2024-02-09 01:00:00,2423.76,2428.46,2422.08,2425.17,9782.4743
2024-02-09 02:00:00,2425.18,2458.6,2423.72,2457.51,23873.6142
2024-02-09 03:00:00,2457.5,2466.0,2442.58,2448.67,19764.214
2024-02-09 04:00:00,2448.67,2456.89,2442.54,2446.21,9923.6898
2024-02-09 05:00:00,2446.21,2454.96,2440.19,2453.7,16672.7615
2024-02-09 06:00:00,2453.7,2454.04,2446.35,2448.87,7915.1125
2024-02-09 07:00:00,2448.86,2463.99,2448.24,2453.61,17015.514
2024-02-09 08:00:00,2453.6,2477.0,2453.37,2476.01,18438.6886
2024-02-09 09:00:00,2476.02,2479.88,2466.44,2466.89,15557.1469
2024-02-09 10:00:00,2466.9,2474.6,2462.01,2474.59,17069.7751
2024-02-09 11:00:00,2474.59,2507.4,2466.4,2503.2,42016.3867
2024-02-09 12:00:00,2503.19,2525.0,2498.56,2514.64,42264.0952
2024-02-09 13:00:00,2514.64,2521.35,2510.57,2513.27,21742.4329
2024-02-09 14:00:00,2513.27,2519.66,2481.47,2494.51,50546.2326
2024-02-09 15:00:00,2494.51,2501.46,2476.57,2495.33,31964.6794
2024-02-09 16:00:00,2495.33,2502.72,2478.07,2486.77,20726.945
2024-02-09 17:00:00,2486.77,2500.87,2484.66,2497.19,18580.8317
2024-02-09 18:00:00,2497.19,2523.66,2493.87,2501.45,40141.6727
2024-02-09 19:00:00,2501.45,2502.4,2481.68,2485.96,17283.2392
2024-02-09 20:00:00,2485.96,2495.7,2485.95,2489.86,12479.4642
2024-02-09 21:00:00,2489.85,2506.64,2483.89,2502.82,10505.5282
2024-02-09 22:00:00,2502.81,2505.79,2487.11,2495.22,10968.5503
2024-02-09 23:00:00,2495.22,2498.6,2485.14,2486.56,8921.808
2024-02-10 00:00:00,2486.56,2496.3,2484.48,2485.93,8045.4302
2024-02-10 01:00:00,2485.94,2505.0,2483.09,2498.27,8320.6156
2024-02-10 02:00:00,2498.27,2506.48,2496.56,2506.0,6617.5871
2024-02-10 03:00:00,2506.0,2514.8,2505.99,2512.21,6715.8416
2024-02-10 04:00:00,2512.21,2516.0,2506.24,2506.28,5151.3553
2024-02-10 05:00:00,2506.27,2507.85,2500.64,2504.23,4791.7503
2024-02-10 06:00:00,2504.24,2507.5,2503.61,2504.5,5967.2646
2024-02-10 07:00:00,2504.5,2506.9,2494.49,2495.21,6842.6749
2024-02-10 08:00:00,2495.21,2498.74,2485.2,2485.29,10074.6632
2024-02-10 09:00:00,2485.29,2494.5,2485.28,2487.53,7774.8556
2024-02-10 10:00:00,2487.54,2491.94,2471.57,2474.31,11833.3847
2024-02-10 11:00:00,2474.31,2483.11,2473.53,2483.1,9770.9019
2024-02-10 12:00:00,2483.11,2492.0,2480.76,2487.91,6552.6672
2024-02-10 13:00:00,2487.9,2492.77,2481.0,2490.07,7502.7777
2024-02-10 14:00:00,2490.07,2496.97,2488.4,2492.97,8189.1452
2024-02-10 15:00:00,2492.97,2496.6,2488.8,2490.45,6290.7207
2024-02-10 16:00:00,2490.45,2494.22,2487.38,2491.26,5678.8382
2024-02-10 17:00:00,2491.26,2492.4,2483.72,2484.43,5743.5214
2024-02-10 18:00:00,2484.42,2493.14,2483.4,2490.81,4905.2554
2024-02-10 19:00:00,2490.81,2497.51,2489.06,2497.51,5430.8691
2024-02-10 20:00:00,2497.51,2511.6,2493.23,2506.21,11458.7445
2024-02-10 21:00:00,2506.21,2516.45,2506.2,2511.0,12901.7959
2024-02-10 22:00:00,2511.0,2511.41,2492.21,2495.99,10957.6726
2024-02-10 23:00:00,2495.99,2506.06,2494.7,2500.24,7581.2571
2024-02-11 00:00:00,2500.24,2504.58,2493.8,2504.08,6507.4001
2024-02-11 01:00:00,2504.07,2514.74,2502.9,2507.2,10221.5376
2024-02-11 02:00:00,2507.2,2512.15,2504.14,2505.78,6040.6157
2024-02-11 03:00:00,2505.77,2529.02,2504.06,2529.02,22913.44
2024-02-11 04:00:00,2529.02,2537.58,2514.76,2517.46,16232.6884
2024-02-11 05:00:00,2517.47,2525.8,2517.03,2523.33,10440.0271
2024-02-11 06:00:00,2523.33,2534.15,2522.03,2530.49,7472.0943
2024-02-11 07:00:00,2530.49,2532.8,2522.52,2527.52,7461.7857
2024-02-11 08:00:00,2527.53,2539.63,2522.91,2524.76,11501.6152
2024-02-11 09:00:00,2524.76,2529.0,2521.31,2523.18,7061.2411
2024-02-11 10:00:00,2523.18,2524.09,2511.79,2521.85,9022.9235
2024-02-11 11:00:00,2521.86,2531.63,2520.38,2531.28,7887.0025
2024-02-11 12:00:00,2531.29,2532.31,2522.0,2522.22,7625.2658
2024-02-11 13:00:00,2522.22,2524.34,2509.6,2510.69,10794.1661
2024-02-11 14:00:00,2510.7,2515.0,2505.0,2514.26,10448.9563
2024-02-11 15:00:00,2514.27,2514.27,2505.47,2508.94,7843.2493
2024-02-11 16:00:00,2508.94,2512.31,2501.41,2508.42,8989.0819
2024-02-11 17:00:00,2508.42,2520.58,2508.27,2511.16,8916.7857
2024-02-11 18:00:00,2511.16,2512.9,2496.8,2506.97,10178.4323
2024-02-11 19:00:00,2506.98,2510.75,2505.14,2507.73,5408.1461
2024-02-11 20:00:00,2507.74,2514.31,2493.45,2497.43,9420.2565
2024-02-11 21:00:00,2497.43,2504.79,2496.66,2504.0,6280.3993
2024-02-11 22:00:00,2504.0,2507.59,2499.75,2500.38,5553.7435
2024-02-11 23:00:00,2500.38,2507.4,2498.0,2507.21,5754.2931
2024-02-12 00:00:00,2507.22,2525.0,2505.06,2514.99,13829.3165
2024-02-12 01:00:00,2514.99,2515.95,2506.0,2515.08,8551.8768
2024-02-12 02:00:00,2515.08,2518.0,2493.01,2503.08,12843.0338
2024-02-12 03:00:00,2503.08,2504.65,2497.17,2500.12,7133.9914
2024-02-12 04:00:00,2500.13,2501.34,2493.99,2494.76,4443.3762
2024-02-12 05:00:00,2494.77,2500.31,2493.99,2494.27,3633.2703
2024-02-12 06:00:00,2494.26,2498.4,2481.05,2494.01,11985.9487
2024-02-12 07:00:00,2494.0,2504.34,2491.45,2501.71,8917.7123
2024-02-12 08:00:00,2501.7,2505.5,2489.33,2490.0,7555.6333
2024-02-12 09:00:00,2490.01,2490.58,2472.0,2477.05,12603.7846
2024-02-12 10:00:00,2477.06,2485.0,2472.6,2480.57,8824.9376
2024-02-12 11:00:00,2480.56,2488.52,2476.8,2488.16,8644.2306
2024-02-12 12:00:00,2488.16,2489.55,2481.08,2489.12,7478.4048
2024-02-12 13:00:00,2489.13,2489.13,2483.07,2487.35,5320.4993
2024-02-12 14:00:00,2487.36,2529.8,2486.5,2528.2,29741.844
2024-02-12 15:00:00,2528.19,2563.17,2521.0,2557.87,60783.2017
2024-02-12 16:00:00,2557.87,2559.98,2536.63,2552.88,29747.332
2024-02-12 17:00:00,2552.89,2616.39,2550.9,2608.93,70222.3578
2024-02-12 18:00:00,2608.94,2633.64,2603.07,2621.85,35380.854
2024-02-12 19:00:00,2621.86,2638.91,2608.61,2610.25,23867.8268
2024-02-12 20:00:00,2610.25,2647.67,2610.24,2641.7,22664.1547
2024-02-12 21:00:00,2641.71,2652.32,2628.69,2631.55,19600.9464
2024-02-12 22:00:00,2631.55,2665.58,2631.55,2655.07,16005.531
2024-02-12 23:00:00,2655.07,2664.21,2646.31,2659.99,19721.7114
2024-02-13 00:00:00,2659.99,2686.0,2659.99,2668.26,31923.467
2024-02-13 01:00:00,2668.25,2681.03,2664.2,2677.61,13288.0389
2024-02-13 02:00:00,2677.61,2681.43,2653.51,2654.81,17083.4271
2024-02-13 03:00:00,2654.8,2657.6,2635.96,2640.47,16339.1373
2024-02-13 04:00:00,2640.46,2651.22,2638.0,2646.69,8655.7327
2024-02-13 05:00:00,2646.69,2653.52,2643.02,2651.88,14435.2713
2024-02-13 06:00:00,2651.88,2654.38,2645.06,2647.06,8960.9827
2024-02-13 07:00:00,2647.06,2651.99,2640.8,2648.64,13923.5046
2024-02-13 08:00:00,2648.64,2664.67,2647.07,2663.51,13891.9587
2024-02-13 09:00:00,2663.51,2682.04,2657.03,2677.39,16335.0393
2024-02-13 10:00:00,2677.39,2679.98,2664.29,2668.22,21789.2634
2024-02-13 11:00:00,2668.23,2686.06,2658.0,2681.75,20796.9977
2024-02-13 12:00:00,2681.75,2686.12,2666.76,2674.81,15821.6384
2024-02-13 13:00:00,2674.81,2677.8,2611.0,2643.61,49883.1713
2024-02-13 14:00:00,2643.61,2654.66,2590.0,2633.26,74440.7723
2024-02-13 15:00:00,2633.25,2643.26,2608.52,2630.99,36683.0202
2024-02-13 16:00:00,2631.0,2640.29,2601.0,2602.74,28244.9476
2024-02-13 17:00:00,2602.74,2619.98,2592.37,2619.65,25231.9387
2024-02-13 18:00:00,2619.65,2635.67,2618.0,2630.16,16154.8393
2024-02-13 19:00:00,2630.16,2635.05,2610.0,2611.42,12664.0787
2024-02-13 20:00:00,2611.42,2631.76,2610.8,2627.65,17527.6866
2024-02-13 21:00:00,2627.65,2648.6,2627.0,2631.54,11783.5382
2024-02-13 22:00:00,2631.55,2637.02,2615.02,2635.88,9946.4957
2024-02-13 23:00:00,2635.87,2642.34,2627.39,2639.99,6642.7973
2024-02-14 00:00:00,2639.99,2641.16,2623.03,2630.6,10469.2634
2024-02-14 01:00:00,2630.6,2635.68,2620.45,2622.42,7614.8379
2024-02-14 02:00:00,2622.43,2634.41,2618.4,2633.68,7834.4772
2024-02-14 03:00:00,2633.68,2644.0,2633.2,2636.88,9194.5323
2024-02-14 04:00:00,2636.89,2640.37,2620.76,2626.52,9384.6811
2024-02-14 05:00:00,2626.51,2642.78,2626.51,2641.17,6934.7126
2024-02-14 06:00:00,2641.18,2649.64,2639.64,2645.2,7684.0833
2024-02-14 07:00:00,2645.2,2654.53,2645.2,2653.05,8028.4254
2024-02-14 08:00:00,2653.04,2711.0,2647.58,2707.21,38501.595
2024-02-14 09:00:00,2707.21,2750.0,2706.27,2746.48,79498.0942
2024-02-14 10:00:00,2746.49,2760.0,2739.21,2753.32,30397.6259
2024-02-14 11:00:00,2753.32,2757.96,2738.01,2755.87,22011.0769
2024-02-14 12:00:00,2755.86,2759.32,2732.64,2739.58,21352.2825
2024-02-14 13:00:00,2739.58,2772.28,2738.62,2764.92,31341.018
2024-02-14 14:00:00,2764.91,2771.69,2752.96,2758.67,27180.0779
2024-02-14 15:00:00,2758.67,2760.46,2730.32,2749.4,29002.0778
2024-02-14 16:00:00,2749.4,2749.99,2728.51,2738.69,16287.3948
2024-02-14 17:00:00,2738.7,2748.95,2733.8,2741.25,12629.4908
2024-02-14 18:00:00,2741.25,2751.12,2726.54,2749.62,17146.9042
2024-02-14 19:00:00,2749.63,2766.5,2740.27,2761.8,25380.9788
2024-02-14 20:00:00,2761.8,2767.0,2754.89,2764.26,12004.1322
2024-02-14 21:00:00,2764.26,2786.0,2755.79,2778.4,12804.033
2024-02-14 22:00:00,2778.39,2782.81,2763.66,2772.02,8513.2052
2024-02-14 23:00:00,2772.03,2783.5,2767.79,2774.81,10475.694
2024-02-15 00:00:00,2774.8,2825.75,2771.61,2817.94,35626.1264
2024-02-15 01:00:00,2817.95,2817.95,2771.71,2778.15,31088.817
2024-02-15 02:00:00,2778.15,2797.31,2776.71,2786.71,16248.1637
2024-02-15 03:00:00,2786.7,2803.71,2785.98,2801.39,13521.1976
2024-02-15 04:00:00,2801.39,2802.33,2783.6,2796.37,14870.505
2024-02-15 05:00:00,2796.36,2797.0,2759.25,2771.07,14992.6226
2024-02-15 06:00:00,2771.07,2782.56,2768.66,2777.77,12730.5548
2024-02-15 07:00:00,2777.77,2785.18,2761.32,2772.33,11335.4811
2024-02-15 08:00:00,2772.32,2784.8,2768.34,2781.13,10815.5826
2024-02-15 09:00:00,2781.13,2794.35,2779.62,2789.86,11916.5653
2024-02-15 10:00:00,2789.87,2801.97,2786.67,2799.8,12287.865
2024-02-15 11:00:00,2799.81,2801.6,2784.09,2793.21,12926.4618
2024-02-15 12:00:00,2793.22,2803.87,2775.91,2797.49,18364.7276
2024-02-15 13:00:00,2797.48,2814.89,2790.0,2810.52,22923.8464
2024-02-15 14:00:00,2810.52,2857.8,2799.54,2852.59,61780.4464
2024-02-15 15:00:00,2852.59,2867.65,2813.21,2826.27,51745.089
2024-02-15 16:00:00,2826.27,2841.44,2802.49,2829.61,30723.8368
2024-02-15 17:00:00,2829.61,2836.58,2813.63,2814.99,16463.8871
2024-02-15 18:00:00,2814.99,2831.99,2808.28,2824.58,12156.7429
2024-02-15 19:00:00,2824.58,2838.59,2810.27,2834.13,13408.4521
2024-02-15 20:00:00,2834.13,2842.5,2814.02,2828.59,13300.3518
2024-02-15 21:00:00,2828.59,2845.59,2786.2,2794.05,21296.2871
2024-02-15 22:00:00,2794.05,2821.73,2791.82,2813.41,13038.239
2024-02-15 23:00:00,2813.42,2825.0,2810.51,2822.59,8127.3383
2024-02-16 00:00:00,2822.58,2842.59,2820.35,2838.12,12055.2648
2024-02-16 01:00:00,2838.12,2857.4,2836.78,2842.79,17970.4588
2024-02-16 02:00:00,2842.79,2849.76,2836.16,2846.96,10355.5371
2024-02-16 03:00:00,2846.97,2856.55,2840.0,2846.18,14529.8516
2024-02-16 04:00:00,2846.18,2851.05,2835.8,2838.05,9202.5285
2024-02-16 05:00:00,2838.04,2847.24,2835.61,2842.0,7463.2467
2024-02-16 06:00:00,2842.0,2852.4,2830.22,2833.0,11441.005
2024-02-16 07:00:00,2833.0,2835.3,2811.75,2815.05,19635.4608
2024-02-16 08:00:00,2815.05,2827.19,2813.18,2816.1,16008.4872
2024-02-16 09:00:00,2816.1,2817.11,2794.31,2809.37,18538.6081
2024-02-16 10:00:00,2809.38,2828.04,2804.74,2827.89,13254.6811
2024-02-16 11:00:00,2827.88,2835.4,2819.18,2823.59,13763.9373
2024-02-16 12:00:00,2823.6,2847.22,2818.81,2844.2,13780.4539
2024-02-16 13:00:00,2844.21,2847.17,2825.05,2840.16,17104.2115
2024-02-16 14:00:00,2840.15,2843.96,2783.09,2797.6,36879.5663
2024-02-16 15:00:00,2797.59,2797.6,2740.0,2776.01,55501.6281
2024-02-16 16:00:00,2776.01,2807.39,2772.6,2785.22,24900.3287
2024-02-16 17:00:00,2785.21,2791.13,2766.03,2777.4,19993.2837
2024-02-16 18:00:00,2777.39,2782.51,2765.0,2781.11,9977.6361
2024-02-16 19:00:00,2781.11,2785.45,2756.75,2762.91,8707.7899
2024-02-16 20:00:00,2762.92,2781.74,2758.45,2781.65,7687.9696
2024-02-16 21:00:00,2781.65,2792.21,2774.63,2790.68,6049.4208
2024-02-16 22:00:00,2790.69,2790.92,2785.0,2789.04,4020.1675
2024-02-16 23:00:00,2789.03,2810.0,2786.83,2801.8,9249.2806
2024-02-17 00:00:00,2801.81,2804.21,2795.91,2796.15,5376.4801
2024-02-17 01:00:00,2796.15,2797.36,2777.64,2786.73,8638.1948
2024-02-17 02:00:00,2786.72,2794.46,2785.55,2788.8,6361.7718
2024-02-17 03:00:00,2788.79,2794.38,2785.45,2793.4,5138.6604
2024-02-17 04:00:00,2793.39,2796.6,2788.46,2793.32,5404.8881
2024-02-17 05:00:00,2793.32,2794.8,2778.99,2785.15,7968.7676
2024-02-17 06:00:00,2785.15,2790.0,2783.0,2787.09,4549.5112
2024-02-17 07:00:00,2787.09,2798.51,2786.0,2795.57,9164.9293
2024-02-17 08:00:00,2795.56,2795.57,2772.0,2774.99,15254.3717
2024-02-17 09:00:00,2774.99,2780.0,2768.06,2775.37,8276.7818
2024-02-17 10:00:00,2775.38,2780.17,2765.22,2780.0,10963.1948
2024-02-17 11:00:00,2780.01,2785.37,2778.2,2780.57,6084.3969
2024-02-17 12:00:00,2780.58,2786.96,2773.44,2782.98,6938.44
2024-02-17 13:00:00,2782.99,2783.2,2741.69,2743.6,29970.1059
2024-02-17 14:00:00,2743.6,2754.73,2719.01,2739.99,30612.2989
2024-02-17 15:00:00,2739.99,2756.78,2731.01,2754.33,15458.9865
2024-02-17 16:00:00,2754.33,2758.57,2742.73,2755.32,8978.4682
2024-02-17 17:00:00,2755.33,2771.43,2755.32,2768.48,14013.7191
2024-02-17 18:00:00,2768.48,2771.88,2765.09,2769.31,7427.699
2024-02-17 19:00:00,2769.31,2776.74,2767.74,2774.31,6066.2787
2024-02-17 20:00:00,2774.32,2780.26,2771.49,2779.33,5422.0609
2024-02-17 21:00:00,2779.33,2801.16,2775.0,2786.12,12617.5159
2024-02-17 22:00:00,2786.12,2790.61,2780.0,2785.53,7527.5504
2024-02-17 23:00:00,2785.54,2788.62,2780.53,2785.93,5087.8039
2024-02-18 00:00:00,2785.92,2791.67,2778.29,2788.47,7374.7501
2024-02-18 01:00:00,2788.46,2797.4,2776.39,2779.66,12051.7433
2024-02-18 02:00:00,2779.66,2781.48,2764.25,2771.62,26616.6029
2024-02-18 03:00:00,2771.62,2782.4,2768.8,2781.68,6585.9697
2024-02-18 04:00:00,2781.69,2799.0,2781.68,2796.6,15196.3224
2024-02-18 05:00:00,2796.6,2804.82,2794.71,2802.89,13735.7024
2024-02-18 06:00:00,2802.88,2806.99,2778.9,2787.57,14301.996
2024-02-18 07:00:00,2787.56,2806.0,2782.82,2801.0,11701.9487
2024-02-18 08:00:00,2801.0,2805.85,2796.66,2805.5,9351.6831
2024-02-18 09:00:00,2805.51,2822.51,2805.27,2819.79,20638.7749
2024-02-18 10:00:00,2819.78,2822.93,2805.26,2810.0,8620.3435
2024-02-18 11:00:00,2810.01,2810.29,2798.01,2803.4,9796.4005
2024-02-18 12:00:00,2803.4,2807.99,2790.49,2792.41,10569.5612
2024-02-18 13:00:00,2792.41,2797.84,2785.89,2787.22,9074.0728
2024-02-18 14:00:00,2787.21,2813.2,2787.21,2809.86,18441.2585
2024-02-18 15:00:00,2809.85,2810.0,2801.11,2807.49,12164.5836
2024-02-18 16:00:00,2807.49,2807.96,2794.33,2805.31,10125.2328
2024-02-18 17:00:00,2805.32,2822.13,2805.0,2812.01,15300.5927
2024-02-18 18:00:00,2812.0,2835.25,2806.99,2834.44,16557.4685
2024-02-18 19:00:00,2834.44,2844.5,2822.29,2827.86,14730.6184
2024-02-18 20:00:00,2827.86,2832.91,2817.09,2827.51,10356.6383
2024-02-18 21:00:00,2827.51,2847.49,2823.21,2847.11,10586.9727
2024-02-18 22:00:00,2847.12,2895.0,2844.26,2880.0,52644.0791
2024-02-18 23:00:00,2879.99,2892.03,2865.93,2881.2,31464.5672
2024-02-19 00:00:00,2881.2,2893.0,2864.97,2871.76,14492.644
2024-02-19 01:00:00,2871.75,2872.59,2856.93,2867.32,11630.1148
2024-02-19 02:00:00,2867.32,2889.6,2867.31,2882.8,16196.6897
2024-02-19 03:00:00,2882.8,2889.36,2876.05,2886.78,11983.4337
2024-02-19 04:00:00,2886.79,2902.82,2880.84,2896.22,17589.808
2024-02-19 05:00:00,2896.21,2911.2,2882.89,2907.01,19519.5475
2024-02-19 06:00:00,2907.01,2931.0,2905.15,2921.66,33125.5689
2024-02-19 07:00:00,2921.65,2930.0,2918.11,2926.38,13634.9562
2024-02-19 08:00:00,2926.38,2928.36,2902.26,2906.7,17743.9762
2024-02-19 09:00:00,2906.69,2920.72,2905.07,2907.87,14551.7888
2024-02-19 10:00:00,2907.87,2918.26,2892.25,2911.0,18293.5423
2024-02-19 11:00:00,2911.0,2916.6,2905.57,2913.2,10338.6997
2024-02-19 12:00:00,2913.2,2919.4,2905.57,2906.1,10794.2892
2024-02-19 13:00:00,2906.11,2912.63,2892.72,2894.06,17912.6654
2024-02-19 14:00:00,2894.06,2907.25,2886.03,2900.78,15893.9561
2024-02-19 15:00:00,2900.79,2919.79,2898.46,2908.93,15918.35
2024-02-19 16:00:00,2908.93,2936.91,2890.03,2897.41,31184.8967
2024-02-19 17:00:00,2897.42,2944.44,2887.29,2942.55,33417.2727
2024-02-19 18:00:00,2942.56,2953.84,2929.44,2932.65,21893.4973
2024-02-19 19:00:00,2932.65,2936.81,2920.03,2934.03,20882.2646
2024-02-19 20:00:00,2934.04,2941.97,2927.0,2934.18,10284.8077
2024-02-19 21:00:00,2934.17,2968.99,2932.61,2967.83,21380.8642
2024-02-19 22:00:00,2967.84,2984.52,2960.0,2961.51,26218.1702
2024-02-19 23:00:00,2961.52,2963.43,2934.88,2944.8,21569.2362
2024-02-20 00:00:00,2944.8,2955.56,2929.18,2934.99,21847.9403
2024-02-20 01:00:00,2934.99,2944.7,2903.31,2921.6,26775.098
2024-02-20 02:00:00,2921.6,2930.02,2915.01,2926.81,11403.6013
2024-02-20 03:00:00,2926.81,2930.89,2905.73,2907.0,11023.6244
2024-02-20 04:00:00,2907.0,2926.62,2902.38,2924.42,13238.3251
2024-02-20 05:00:00,2924.42,2935.2,2922.61,2928.1,10453.5409
2024-02-20 06:00:00,2928.1,2935.38,2926.0,2930.8,6710.8871
2024-02-20 07:00:00,2930.8,2931.72,2915.9,2921.78,12801.4309
2024-02-20 08:00:00,2921.78,2923.95,2904.36,2916.51,13960.456
2024-02-20 09:00:00,2916.51,2920.99,2874.56,2900.43,34318.2175
2024-02-20 10:00:00,2900.44,2923.6,2900.25,2919.61,23071.4046
2024-02-20 11:00:00,2919.61,2941.0,2919.6,2935.31,20456.0839
2024-02-20 12:00:00,2935.3,2954.45,2930.8,2930.8,24730.6192
2024-02-20 13:00:00,2930.81,3002.3,2926.84,2997.61,80818.3981
2024-02-20 14:00:00,2997.61,3004.6,2918.16,2939.01,78285.3557
2024-02-20 15:00:00,2939.0,2940.34,2900.0,2925.09,47671.3384
2024-02-20 16:00:00,2925.08,2934.54,2893.96,2897.15,25332.3577
2024-02-20 17:00:00,2897.15,2918.65,2885.47,2917.3,31056.1592
2024-02-20 18:00:00,2917.29,2931.39,2908.41,2930.59,20041.2354
2024-02-20 19:00:00,2930.59,2987.0,2927.1,2985.98,33120.6765
2024-02-20 20:00:00,2985.98,2988.08,2966.23,2977.45,23131.5083
2024-02-20 21:00:00,2977.46,2994.87,2970.0,2988.03,17376.6394
2024-02-20 22:00:00,2988.02,3001.78,2983.34,2995.05,15999.86
2024-02-20 23:00:00,2995.05,3033.09,2994.64,3014.81,31056.9892
2024-02-21 00:00:00,3014.81,3017.15,2998.7,3003.52,12347.9631
2024-02-21 01:00:00,3003.53,3004.82,2988.6,3000.45,13365.361
2024-02-21 02:00:00,3000.45,3013.19,2992.41,3010.1,18543.1183
2024-02-21 03:00:00,3010.11,3011.09,3000.41,3005.14,16365.4586
2024-02-21 04:00:00,3005.15,3010.0,2986.59,2997.55,25364.6104
2024-02-21 05:00:00,2997.55,3008.97,2972.77,2976.28,19156.293
2024-02-21 06:00:00,2976.27,2980.4,2945.22,2951.06,22375.4107
2024-02-21 07:00:00,2951.05,2951.06,2921.9,2940.54,26434.0327
2024-02-21 08:00:00,2940.54,2956.84,2934.6,2941.43,23966.8357
2024-02-21 09:00:00,2941.53,2941.63,2887.23,2900.2,45470.0812
2024-02-21 10:00:00,2900.2,2925.0,2888.45,2916.17,28122.0641
2024-02-21 11:00:00,2916.16,2926.36,2888.0,2899.1,22011.0465
2024-02-21 12:00:00,2899.11,2925.6,2880.0,2921.2,32176.0676
2024-02-21 13:00:00,2921.2,2928.31,2885.47,2907.64,30157.753
2024-02-21 14:00:00,2907.64,2911.35,2868.0,2892.23,45433.7735
2024-02-21 15:00:00,2892.22,2921.76,2878.19,2914.81,41547.1331
2024-02-21 16:00:00,2914.81,2938.0,2899.98,2931.47,34135.6047
2024-02-21 17:00:00,2931.46,2935.0,2895.32,2898.05,23899.4291
2024-02-21 18:00:00,2898.05,2908.52,2886.0,2900.29,17030.0627
2024-02-21 19:00:00,2900.3,2915.0,2890.0,2913.0,17079.7982
2024-02-21 20:00:00,2912.99,2916.85,2897.46,2906.18,16566.7877
2024-02-21 21:00:00,2906.19,2928.0,2899.84,2927.99,26370.5551
2024-02-21 22:00:00,2927.98,2936.75,2913.2,2934.2,10973.5895
2024-02-21 23:00:00,2934.19,2980.0,2932.26,2967.9,27062.1738
2024-02-22 00:00:00,2967.91,2968.59,2938.01,2940.98,17432.6592
2024-02-22 01:00:00,2940.99,2950.17,2906.51,2910.23,21908.2329
2024-02-22 02:00:00,2910.23,2927.35,2909.67,2920.41,13682.2123
2024-02-22 03:00:00,2920.4,2941.19,2917.0,2935.51,13637.4792
2024-02-22 04:00:00,2935.52,2940.4,2920.98,2926.89,15364.3806
2024-02-22 05:00:00,2926.88,2945.21,2926.88,2933.8,29081.7202
2024-02-22 06:00:00,2933.81,2963.99,2931.3,2960.33,20085.3632
2024-02-22 07:00:00,2960.33,2998.0,2955.75,2993.79,43189.0481
2024-02-22 08:00:00,2993.79,3022.96,2987.65,3020.77,49127.4507
2024-02-22 09:00:00,3020.77,3032.86,2998.6,3023.65,31040.0797
2024-02-22 10:00:00,3023.65,3024.0,2989.02,2996.8,19435.6915
2024-02-22 11:00:00,2996.8,2997.31,2971.0,2990.8,22127.5583
2024-02-22 12:00:00,2990.8,3005.0,2971.0,2982.11,23434.5245
2024-02-22 13:00:00,2982.11,2984.11,2929.39,2944.68,42341.1492
2024-02-22 14:00:00,2944.68,2969.69,2939.5,2966.01,23861.9051
2024-02-22 15:00:00,2966.02,2998.6,2961.44,2986.95,27453.768
2024-02-22 16:00:00,2986.95,2989.4,2960.93,2970.0,20074.1869
2024-02-22 17:00:00,2970.0,2989.86,2969.99,2984.79,12754.6994
2024-02-22 18:00:00,2984.8,3002.8,2975.75,2993.41,20743.469
2024-02-22 19:00:00,2993.41,2995.44,2979.5,2987.96,10058.6569
2024-02-22 20:00:00,2987.96,3036.02,2980.63,3013.01,35944.7353
2024-02-22 21:00:00,3013.02,3014.06,2972.6,2985.16,16384.0296
2024-02-22 22:00:00,2985.16,2992.68,2969.35,2987.89,17814.3179
2024-02-22 23:00:00,2987.89,2991.81,2969.37,2971.4,16548.6759
2024-02-23 00:00:00,2971.4,2993.8,2970.2,2989.69,10011.6672
2024-02-23 01:00:00,2989.7,2993.44,2975.24,2979.41,9955.7339
2024-02-23 02:00:00,2979.41,2991.47,2936.0,2945.09,29127.2186
2024-02-23 03:00:00,2945.09,2956.96,2932.81,2955.95,20639.0228
2024-02-23 04:00:00,2955.95,2962.0,2947.51,2952.59,14020.5746
2024-02-23 05:00:00,2952.6,2962.0,2948.91,2959.4,12191.1057
2024-02-23 06:00:00,2959.41,2967.89,2956.91,2964.73,8566.2529
2024-02-23 07:00:00,2964.73,2964.83,2923.26,2933.62,29753.4445
2024-02-23 08:00:00,2933.61,2946.47,2913.3,2924.15,27377.6609
2024-02-23 09:00:00,2924.15,2939.46,2916.92,2939.01,15446.5069
2024-02-23 10:00:00,2939.02,2946.24,2932.4,2941.66,12655.4149
2024-02-23 11:00:00,2941.66,2948.65,2936.66,2943.63,12423.307
